llm,subcategory,metric,mean,std,median,min,max,valid_entries,accuracy,precision,recall,f1_score,mismatch_percentage
all_llms,all_subcategories,funniness,3.503668742826931,2.5439061129975165,2.0,0.0,9.0,77547,,,,,
all_llms,all_subcategories,offensiveness,1.8317517212924521,1.8624915755379599,1.0,0.0,10.0,77558,,,,,
all_llms,all_subcategories,originality,3.922058330539725,2.587135235416147,3.0,0.0,9.0,77558,,,,,
all_llms,all_subcategories,appropriateness,4.113295856004538,1.1811555140429055,4.5,0.5,5.0,77558,,,,,
all_llms,all_subcategories,clarity,7.889746402529521,2.1170302162739003,8.0,1.0,10.0,77485,,,,,
all_llms,all_subcategories,confidence,6.780290151466735,3.2925316975838004,8.0,1.0,10.0,78235,,,,,
all_llms,all_subcategories,performance,,,,,,77782,0.3433185055668407,1.0,0.3433185055668407,0.5111498191145225,65.66814944331594
all_llms,absurdist_dread,appropriateness,4.369233804338034,0.7106938302546035,4.625,0.5,5.0,2364,,,,,
all_llms,absurdist_dread,clarity,7.63621008979432,1.949450183360444,7.75,1.0,10.0,2360,,,,,
all_llms,absurdist_dread,confidence,6.170229369825371,2.025330225620021,5.75,1.0,10.0,2496,,,,,
all_llms,absurdist_dread,funniness,2.2871274061294375,1.6171841855664397,1.5,1.0,8.0,2364,,,,,
all_llms,absurdist_dread,offensiveness,1.2436861244911315,0.831878521969798,1.0,1.0,10.0,2364,,,,,
all_llms,absurdist_dread,originality,3.3506407886996623,2.1020514827364147,2.375,1.0,9.0,2364,,,,,
all_llms,absurdist_dread,performance,,,,,,2493,0.09345704439975942,1.0,0.09345704439975942,0.16532769909718226,90.65429556002405
all_llms,anachronism,appropriateness,4.375,0.8701608139903022,4.75,1.0,5.0,48,,,,,
all_llms,anachronism,clarity,8.125,1.8836714977108864,8.25,1.0,10.0,48,,,,,
all_llms,anachronism,confidence,5.8125,1.2884826767908115,5.625,1.0,10.0,48,,,,,
all_llms,anachronism,funniness,2.5625,1.752268998905114,1.75,1.0,8.0,48,,,,,
all_llms,anachronism,offensiveness,1.2083333333333333,0.5514794463124196,1.0,1.0,4.0,48,,,,,
all_llms,anachronism,originality,3.3958333333333335,2.1088157262867906,2.5,1.0,9.0,48,,,,,
all_llms,anachronism,performance,,,,,,48,0.0,0.0,0.0,0.0,100.0
all_llms,anti-jokes,appropriateness,4.2509420870429455,1.063219214026759,4.625,0.5,5.0,6481,,,,,
all_llms,anti-jokes,clarity,8.164725084732439,1.6806295304078538,8.5,1.0,10.0,6477,,,,,
all_llms,anti-jokes,confidence,6.849358391464858,2.20537571654998,7.0,1.0,10.0,6648,,,,,
all_llms,anti-jokes,funniness,3.287007600853457,2.3624310575864986,2.0,1.0,8.0,6480,,,,,
all_llms,anti-jokes,offensiveness,1.6702743756979848,1.6412122878005977,1.0,1.0,10.0,6481,,,,,
all_llms,anti-jokes,originality,3.464319350100697,2.280134199257504,2.25,1.0,9.0,6481,,,,,
all_llms,anti-jokes,performance,,,,,,6633,0.35259889876686573,1.0,0.35259889876686573,0.5117519613692381,64.74011012331343
all_llms,authority_mockery,appropriateness,3.801512518866547,1.2496122336993625,4.25,0.5,5.0,583,,,,,
all_llms,authority_mockery,clarity,8.058936657091387,1.570033079476529,8.25,1.0,10.0,583,,,,,
all_llms,authority_mockery,confidence,6.544117647058824,1.9173279513531656,6.25,1.0,10.0,612,,,,,
all_llms,authority_mockery,funniness,3.3705085447198013,2.314863795635381,2.25,1.0,8.0,583,,,,,
all_llms,authority_mockery,offensiveness,2.527647098203418,1.9969955854073935,1.625,1.0,9.0,583,,,,,
all_llms,authority_mockery,originality,3.448833621403184,1.9787150221866492,2.875,1.0,9.0,583,,,,,
all_llms,authority_mockery,performance,,,,,,612,0.2647058823529412,1.0,0.2647058823529412,0.4080329285774517,73.52941176470588
all_llms,british_class_humor,appropriateness,4.349060495347565,0.7720512602072864,4.625,0.5,5.0,4992,,,,,
all_llms,british_class_humor,clarity,8.147433506753025,1.554755034727368,8.25,1.0,10.0,4986,,,,,
all_llms,british_class_humor,confidence,6.507976617992956,2.19982693246447,6.5,1.0,10.0,5973,,,,,
all_llms,british_class_humor,funniness,3.333992136711396,2.310551393749012,2.0,1.0,8.0,4991,,,,,
all_llms,british_class_humor,offensiveness,1.3986438109266537,1.0868728117872086,1.0,0.0,10.0,4992,,,,,
all_llms,british_class_humor,originality,3.3997078697774037,1.9481443964650846,3.0,1.0,9.0,4992,,,,,
all_llms,british_class_humor,performance,,,,,,5967,0.24442103509440094,1.0,0.24442103509440094,0.38631961951611216,75.5578964905599
all_llms,colbert,appropriateness,3.25,1.0069204977995476,3.75,1.0,4.0,10,,,,,
all_llms,colbert,clarity,8.3,0.8232726023485647,8.5,7.0,9.0,10,,,,,
all_llms,colbert,confidence,6.5,2.41522945769824,8.0,3.0,8.0,10,,,,,
all_llms,colbert,funniness,5.1,2.282785822435191,6.0,1.0,7.0,10,,,,,
all_llms,colbert,offensiveness,2.2,2.1499353995462798,1.5,1.0,8.0,10,,,,,
all_llms,colbert,originality,4.1,0.9944289260117531,4.0,2.0,5.0,10,,,,,
all_llms,colbert,performance,,,,,,10,0.7,1.0,0.7,0.8235294117647058,30.000000000000004
all_llms,contextual_sarcasm,appropriateness,4.012138717611137,1.1545248564448023,4.5,0.5,5.0,1022,,,,,
all_llms,contextual_sarcasm,clarity,7.962766828992226,1.8018380748458982,8.5,1.0,10.0,1022,,,,,
all_llms,contextual_sarcasm,confidence,6.712121212121212,2.212837348729753,7.0,1.0,10.0,1050,,,,,
all_llms,contextual_sarcasm,funniness,3.633766808659171,2.5118317985315457,3.0,1.0,8.0,1022,,,,,
all_llms,contextual_sarcasm,offensiveness,1.894902121754336,1.5990909929858077,1.0,1.0,10.0,1022,,,,,
all_llms,contextual_sarcasm,originality,3.7096631151596484,2.2726643612653072,2.75,1.0,9.0,1022,,,,,
all_llms,contextual_sarcasm,performance,,,,,,1044,0.37847708832749405,1.0,0.37847708832749405,0.5400045265718819,62.152291167250596
all_llms,cringe_comedy,appropriateness,3.871565934065934,1.3349467945770608,4.375,0.5,5.0,159,,,,,
all_llms,cringe_comedy,clarity,7.50297619047619,2.174184439024865,7.75,1.0,10.0,156,,,,,
all_llms,cringe_comedy,confidence,5.979395604395604,2.37521905152256,6.0,1.0,10.0,165,,,,,
all_llms,cringe_comedy,funniness,2.8491300366300365,1.986310973926484,2.0,1.0,8.0,159,,,,,
all_llms,cringe_comedy,offensiveness,2.366071428571429,2.273135207931965,1.25,1.0,10.0,159,,,,,
all_llms,cringe_comedy,originality,2.811584249084249,1.688236980764114,2.125,1.0,8.0,159,,,,,
all_llms,cringe_comedy,performance,,,,,,162,0.2348901098901099,1.0,0.2348901098901099,0.3492063492063492,76.51098901098901
all_llms,double_entendres,appropriateness,3.668978544188428,1.4693136385035988,4.5625,0.5,5.0,7707,,,,,
all_llms,double_entendres,clarity,8.14516835206507,1.626509994236912,8.25,1.0,10.0,7700,,,,,
all_llms,double_entendres,confidence,7.14845695121842,2.129596029000498,7.5,1.0,10.0,7821,,,,,
all_llms,double_entendres,funniness,3.7935385580942906,2.626637620749905,2.75,0.0,8.0,7705,,,,,
all_llms,double_entendres,offensiveness,2.608830028320245,2.3486428072100294,1.0,0.0,10.0,7707,,,,,
all_llms,double_entendres,originality,3.927532193729053,2.3720742357502345,3.25,0.0,9.0,7707,,,,,
all_llms,double_entendres,performance,,,,,,7779,0.4219422784620449,1.0,0.4219422784620449,0.5892893364533581,57.80577215379551
all_llms,emoji_absurdism,appropriateness,4.005042348066995,1.3127736297729045,4.625,0.5,5.0,3094,,,,,
all_llms,emoji_absurdism,clarity,7.378579763233294,2.2666775763427545,7.5,1.0,10.0,3088,,,,,
all_llms,emoji_absurdism,confidence,5.874569791606243,2.3608141487516425,5.75,1.0,10.0,3192,,,,,
all_llms,emoji_absurdism,funniness,2.3702697988152344,1.6193051938670795,1.5,1.0,8.0,3094,,,,,
all_llms,emoji_absurdism,offensiveness,1.9496497742264602,2.1391013222445285,1.0,0.0,10.0,3094,,,,,
all_llms,emoji_absurdism,originality,2.9502902009455894,1.9320654601893552,2.0,1.0,9.0,3094,,,,,
all_llms,emoji_absurdism,performance,,,,,,3183,0.12978069217539168,1.0,0.12978069217539168,0.21737932513794583,87.02193078246083
all_llms,ethical_edge_cases,appropriateness,3.901282013441698,1.2310604531665974,4.5,0.5,5.0,3240,,,,,
all_llms,ethical_edge_cases,clarity,7.585701379611878,2.0091095733181925,7.75,1.0,10.0,3240,,,,,
all_llms,ethical_edge_cases,confidence,6.322319910342459,2.063212311587104,7.0,1.0,10.0,3318,,,,,
all_llms,ethical_edge_cases,funniness,2.9714035464985686,2.156056296207988,2.0,1.0,8.0,3240,,,,,
all_llms,ethical_edge_cases,offensiveness,1.9054012410588415,1.671525855138097,1.0,1.0,9.0,3240,,,,,
all_llms,ethical_edge_cases,originality,3.803439031158798,2.4339959165765825,3.0,1.0,9.0,3240,,,,,
all_llms,ethical_edge_cases,performance,,,,,,3291,0.17845156577741145,1.0,0.17845156577741145,0.2908264408295781,82.15484342225886
all_llms,future_shock,appropriateness,3.958333333333333,0.5527650354097491,4.125,2.0,5.0,18,,,,,
all_llms,future_shock,clarity,7.583333333333334,1.6283676884799942,7.75,1.0,10.0,18,,,,,
all_llms,future_shock,confidence,4.625,2.875543426902122,4.625,1.0,8.0,24,,,,,
all_llms,future_shock,funniness,4.5,0.9743416490252569,4.25,1.0,7.0,18,,,,,
all_llms,future_shock,offensiveness,1.7083333333333333,0.7841716418324117,1.5,1.0,6.0,18,,,,,
all_llms,future_shock,originality,3.7916666666666665,0.8178986907128688,3.75,1.0,5.0,18,,,,,
all_llms,future_shock,performance,,,,,,24,0.375,0.75,0.375,0.5,62.5
all_llms,gallows_humor,appropriateness,3.3633976284459584,1.6443483867274675,4.375,0.5,5.0,6931,,,,,
all_llms,gallows_humor,clarity,7.998061703123303,1.7619681736093724,8.25,1.0,10.0,6909,,,,,
all_llms,gallows_humor,confidence,7.023528499485572,2.2614444322962344,7.25,1.0,10.0,6771,,,,,
all_llms,gallows_humor,funniness,3.364857349916199,2.451642450344159,1.75,1.0,8.0,6931,,,,,
all_llms,gallows_humor,offensiveness,3.3093799505827484,2.8749524662563393,1.25,1.0,10.0,6931,,,,,
all_llms,gallows_humor,originality,3.6280690374628373,2.2878542970794147,2.75,1.0,9.0,6931,,,,,
all_llms,gallows_humor,performance,,,,,,6723,0.3889105758582503,1.0,0.3889105758582503,0.5517183956431269,61.10894241417497
all_llms,historical_satire,appropriateness,3.7291666666666665,0.8039519428108903,3.8125,2.5,5.0,24,,,,,
all_llms,historical_satire,clarity,8.208333333333334,0.7593847978752608,8.375,6.0,10.0,24,,,,,
all_llms,historical_satire,confidence,6.625,0.9585144756340407,6.625,2.0,10.0,21,,,,,
all_llms,historical_satire,funniness,3.875,2.6397789322514815,3.5,1.0,8.0,24,,,,,
all_llms,historical_satire,offensiveness,1.5833333333333333,0.6217213714310925,1.625,1.0,3.0,24,,,,,
all_llms,historical_satire,originality,4.25,1.8425317919087048,3.75,1.0,8.0,24,,,,,
all_llms,historical_satire,performance,,,,,,21,0.125,0.25,0.125,0.16666666666666666,87.5
all_llms,homophonic,appropriateness,4.163590835743459,1.0144773654539607,4.5,0.5,5.0,7703,,,,,
all_llms,homophonic,clarity,7.011522801255261,2.341455522804033,7.0,1.0,10.0,7694,,,,,
all_llms,homophonic,confidence,6.530080021033274,2.123660816533834,5.75,1.0,10.0,7446,,,,,
all_llms,homophonic,funniness,3.6623642367312916,2.4782535672563557,3.0,1.0,8.0,7700,,,,,
all_llms,homophonic,offensiveness,1.6307667284913647,1.4412805302848173,1.0,1.0,10.0,7703,,,,,
all_llms,homophonic,originality,4.591826917174192,2.8991607143269915,4.25,1.0,9.0,7703,,,,,
all_llms,homophonic,performance,,,,,,7269,0.32785229785833114,1.0,0.32785229785833114,0.4685402008014776,67.21477021416689
all_llms,malapropisms,appropriateness,4.306357908496007,0.8893190666791007,4.625,0.5,5.0,7366,,,,,
all_llms,malapropisms,clarity,7.9015997816261185,1.7870192273344725,8.0,1.0,10.0,7363,,,,,
all_llms,malapropisms,confidence,6.6802904824063525,2.153017655689141,5.75,1.0,10.0,6768,,,,,
all_llms,malapropisms,funniness,3.580307365384694,2.4213633100979806,3.0,1.0,9.0,7366,,,,,
all_llms,malapropisms,offensiveness,1.5185210261870243,1.2543333259858558,1.0,1.0,10.0,7366,,,,,
all_llms,malapropisms,originality,4.032636951515018,2.563816657534066,3.0,1.0,9.0,7366,,,,,
all_llms,malapropisms,performance,,,,,,6732,0.3450833625564599,1.0,0.3450833625564599,0.492810084797073,65.49166374435401
all_llms,misdirection,appropriateness,3.375,1.554394364903961,3.625,1.0,5.0,24,,,,,
all_llms,misdirection,clarity,8.333333333333334,0.9608167134576604,8.375,6.0,10.0,24,,,,,
all_llms,misdirection,confidence,7.625,0.9585144756340407,7.625,3.0,10.0,21,,,,,
all_llms,misdirection,funniness,4.916666666666666,1.6044924186619998,4.625,1.0,8.0,24,,,,,
all_llms,misdirection,offensiveness,2.708333333333333,2.120540941794516,2.25,1.0,8.0,24,,,,,
all_llms,misdirection,originality,4.083333333333334,2.323586236299239,3.75,1.0,9.0,24,,,,,
all_llms,misdirection,performance,,,,,,21,0.375,0.75,0.375,0.5,62.5
all_llms,misfortune,appropriateness,4.375,0.33527822125389983,4.5,3.5,5.0,12,,,,,
all_llms,misfortune,clarity,8.0,0.75,8.0,6.0,10.0,12,,,,,
all_llms,misfortune,confidence,7.0,0.0,7.0,1.0,10.0,12,,,,,
all_llms,misfortune,funniness,1.9166666666666665,0.5204164998665333,1.75,1.0,5.0,12,,,,,
all_llms,misfortune,offensiveness,1.1666666666666667,0.2886751345948129,1.0,1.0,3.0,12,,,,,
all_llms,misfortune,originality,2.4166666666666665,0.38188130791298663,2.5,1.0,4.0,12,,,,,
all_llms,misfortune,performance,,,,,,12,0.0,0.0,0.0,0.0,100.0
all_llms,paraprosdokians,appropriateness,4.372039894243873,0.8605973277747225,4.625,0.5,5.0,7870,,,,,
all_llms,paraprosdokians,clarity,8.245432116588983,1.6406091421276918,8.5,1.0,10.0,7870,,,,,
all_llms,paraprosdokians,confidence,7.245110227107077,2.1916803100257343,8.0,1.0,10.0,7848,,,,,
all_llms,paraprosdokians,funniness,3.9335958673744065,2.7414389739903307,2.75,1.0,9.0,7870,,,,,
all_llms,paraprosdokians,offensiveness,1.4882568438613746,1.2442501172650378,1.0,1.0,10.0,7870,,,,,
all_llms,paraprosdokians,originality,4.253918417546539,2.649728182402376,3.5,1.0,9.0,7870,,,,,
all_llms,paraprosdokians,performance,,,,,,7815,0.445006801235144,1.0,0.445006801235144,0.6131523400348906,55.4993198764856
all_llms,pop_culture_parody,appropriateness,4.520833333333333,0.2598296494075634,4.5625,4.0,5.0,24,,,,,
all_llms,pop_culture_parody,clarity,8.375,0.9878929790466413,8.5,6.0,10.0,24,,,,,
all_llms,pop_culture_parody,confidence,6.875,0.13693063937629152,6.875,1.0,10.0,24,,,,,
all_llms,pop_culture_parody,funniness,1.7916666666666665,0.985197554266988,1.375,1.0,6.0,24,,,,,
all_llms,pop_culture_parody,offensiveness,1.1666666666666667,0.23899271199225727,1.125,1.0,2.0,24,,,,,
all_llms,pop_culture_parody,originality,2.5,1.5448164456119695,2.0,1.0,8.0,24,,,,,
all_llms,pop_culture_parody,performance,,,,,,24,0.0,0.0,0.0,0.0,100.0
all_llms,programming,appropriateness,4.511494252873563,0.5999307590516888,4.625,1.0,5.0,342,,,,,
all_llms,programming,clarity,7.756066411238825,2.1180994965618978,8.25,1.0,10.0,342,,,,,
all_llms,programming,confidence,6.62807881773399,2.2075775671811275,6.875,1.0,10.0,345,,,,,
all_llms,programming,funniness,3.4581736909323118,2.624459954703226,2.25,1.0,8.0,342,,,,,
all_llms,programming,offensiveness,1.2167943805874841,0.7545811906658317,1.0,1.0,8.0,342,,,,,
all_llms,programming,originality,3.9160280970625796,2.59134020448647,2.5,1.0,9.0,342,,,,,
all_llms,programming,performance,,,,,,345,0.3214285714285714,1.0,0.3214285714285714,0.48333333333333334,67.85714285714286
all_llms,puns,appropriateness,4.457203866178449,0.7000383809627811,4.625,0.5,5.0,7851,,,,,
all_llms,puns,clarity,8.339041649961853,1.5469092655571353,8.75,1.0,10.0,7848,,,,,
all_llms,puns,confidence,7.3786912547615655,2.1785590424480303,8.75,1.0,10.0,7818,,,,,
all_llms,puns,funniness,4.149460032432568,2.7748545249737355,4.0,1.0,8.0,7850,,,,,
all_llms,puns,offensiveness,1.3443111579098992,0.9342773789191983,1.0,1.0,10.0,7851,,,,,
all_llms,puns,originality,4.231677888309245,2.495795322025855,4.0,1.0,9.0,7851,,,,,
all_llms,puns,performance,,,,,,7800,0.4843154382741851,1.0,0.4843154382741851,0.6515206083397137,51.56845617258149
all_llms,recursive_meta-humor,appropriateness,3.583333333333333,1.6159389688737937,4.25,0.5,5.0,36,,,,,
all_llms,recursive_meta-humor,clarity,7.527777777777779,1.6127825602016839,7.75,1.0,10.0,36,,,,,
all_llms,recursive_meta-humor,confidence,5.916666666666666,2.623473661821606,6.5,1.0,10.0,36,,,,,
all_llms,recursive_meta-humor,funniness,3.5,2.3223956629795333,2.75,1.0,8.0,36,,,,,
all_llms,recursive_meta-humor,offensiveness,2.6944444444444446,2.8633646077201056,1.25,1.0,9.0,36,,,,,
all_llms,recursive_meta-humor,originality,3.0555555555555554,2.553460433707002,2.0,1.0,9.0,36,,,,,
all_llms,recursive_meta-humor,performance,,,,,,36,0.41666666666666663,0.75,0.41666666666666663,0.525,58.333333333333336
all_llms,religious,appropriateness,3.7702546296296298,1.4834119709499425,4.5625,0.5,5.0,210,,,,,
all_llms,religious,clarity,7.811342592592593,1.9544051768735695,7.875,1.0,10.0,210,,,,,
all_llms,religious,confidence,6.011437908496732,2.0116535706047367,5.5,1.0,10.0,213,,,,,
all_llms,religious,funniness,2.314236111111111,1.708147256933083,1.5,1.0,8.0,210,,,,,
all_llms,religious,offensiveness,2.5,2.5460129988483735,1.0,1.0,10.0,210,,,,,
all_llms,religious,originality,2.7621527777777777,1.7681384595029042,2.0,1.0,9.0,210,,,,,
all_llms,religious,performance,,,,,,210,0.06944444444444445,0.75,0.06944444444444445,0.12631578947368421,93.05555555555556
all_llms,rule-of-three_violations,appropriateness,4.531904761904762,0.5918483587705448,4.625,0.5,5.0,390,,,,,
all_llms,rule-of-three_violations,clarity,8.027142857142858,1.5517670940710646,8.0,1.0,10.0,390,,,,,
all_llms,rule-of-three_violations,confidence,6.492857142857143,1.8930439188421344,6.5,1.0,10.0,420,,,,,
all_llms,rule-of-three_violations,funniness,2.3461904761904764,1.624640476836829,1.75,1.0,8.0,390,,,,,
all_llms,rule-of-three_violations,offensiveness,1.148095238095238,0.7073110404191016,1.0,1.0,8.0,390,,,,,
all_llms,rule-of-three_violations,originality,3.6019047619047617,2.2916384631940323,2.75,1.0,9.0,390,,,,,
all_llms,rule-of-three_violations,performance,,,,,,417,0.1073529411764706,1.0,0.1073529411764706,0.1883747831116252,89.26470588235294
all_llms,science_puns,appropriateness,4.331679894179894,0.7590399832208241,4.625,0.5,5.0,429,,,,,
all_llms,science_puns,clarity,7.373544973544973,2.0309972731725887,7.75,1.0,10.0,429,,,,,
all_llms,science_puns,confidence,7.098958333333333,1.905845901086654,7.25,1.0,10.0,420,,,,,
all_llms,science_puns,funniness,3.606084656084656,2.3959933968426457,2.75,1.0,8.0,429,,,,,
all_llms,science_puns,offensiveness,1.3980820105820106,1.1284437876213127,1.0,1.0,9.0,429,,,,,
all_llms,science_puns,originality,4.246164021164021,2.452259703300493,3.625,1.0,9.0,429,,,,,
all_llms,science_puns,performance,,,,,,420,0.4461805555555555,1.0,0.4461805555555555,0.6056295399515739,55.38194444444444
all_llms,surreal,appropriateness,4.285987296726896,0.8522244947362347,4.625,0.5,5.0,7812,,,,,
all_llms,surreal,clarity,7.59195137746879,2.0284896634871945,7.75,1.0,10.0,7806,,,,,
all_llms,surreal,confidence,6.583271412589947,2.1341118955952574,6.5,1.0,10.0,7890,,,,,
all_llms,surreal,funniness,3.52212136638809,2.541690558953738,2.0,1.0,9.0,7809,,,,,
all_llms,surreal,offensiveness,1.3932043011257274,1.1163491466131237,1.0,1.0,10.0,7812,,,,,
all_llms,surreal,originality,4.364204077493795,2.8407650076977267,3.25,1.0,9.0,7812,,,,,
all_llms,surreal,performance,,,,,,7869,0.30161225453608803,1.0,0.30161225453608803,0.4545139790554861,69.83877454639119
all_llms,terminal_illness,appropriateness,3.0684630381157,1.8434993991594129,3.625,0.5,5.0,816,,,,,
all_llms,terminal_illness,clarity,7.879346701679001,1.779397336186914,8.0,1.0,10.0,816,,,,,
all_llms,terminal_illness,confidence,6.94428668786915,2.390671125386414,7.25,1.0,10.0,825,,,,,
all_llms,terminal_illness,funniness,2.9699212222487468,2.2569718948721764,1.5,1.0,8.0,816,,,,,
all_llms,terminal_illness,offensiveness,3.9867311211904193,3.4405418777834864,2.0,1.0,10.0,816,,,,,
all_llms,terminal_illness,originality,3.363133603883186,2.1234445050172965,2.5,1.0,9.0,816,,,,,
all_llms,terminal_illness,performance,,,,,,822,0.32036481182175014,1.0,0.32036481182175014,0.46563199741577405,67.96351881782499
